Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Search,,,2018-10-22 14:48:04,2018-10-22 14:48:04,"0,500s",INCOMPLETE
,,,,,,
Test Cases/TC1,,,2018-10-22 14:48:04,2018-10-22 14:48:04,"0,020s",PASSED
