Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Search,,,2018-10-22 14:51:15,2018-10-22 14:51:15,"0,412s",INCOMPLETE
,,,,,,
Test Cases/TC1,,,2018-10-22 14:51:15,2018-10-22 14:51:15,"0,019s",PASSED
