Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Search,,,2018-10-22 14:49:30,2018-10-22 14:49:30,"0,581s",INCOMPLETE
,,,,,,
Test Cases/TC1,,,2018-10-22 14:49:30,2018-10-22 14:49:30,"0,052s",PASSED
